,NUMBER,STREET,CITY,REGION,POSTCODE,ADDRESS,bathrooms,bedrooms,comps_link,graphs_data,home_details,last_sold_date,last_sold_price,lot_size_sqft,map,sqft,valuation_range_high,valuation_range_low,year_built,zestimate
793,21,Ayr Dr,Bella Vista,AR,72715,21 Ayr Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70655256_zpid/,http://www.zillow.com/homedetails/21-Ayr-Dr-Bella-Vista-AR-72715/70655256_zpid/#charts-and-data,http://www.zillow.com/homedetails/21-Ayr-Dr-Bella-Vista-AR-72715/70655256_zpid/,10/01/2009,140000,12632,http://www.zillow.com/homes/70655256_zpid/,1950,186310.0,168566.0,1998,177438.0
794,25,Ayr Dr,Bella Vista,AR,72715,25 Ayr Dr Bella Vista AR,2.5,3,http://www.zillow.com/homes/comps/70703015_zpid/,http://www.zillow.com/homedetails/25-Ayr-Dr-Bella-Vista-AR-72715/70703015_zpid/#charts-and-data,http://www.zillow.com/homedetails/25-Ayr-Dr-Bella-Vista-AR-72715/70703015_zpid/,07/29/2009,170000,14374,http://www.zillow.com/homes/70703015_zpid/,2070,200690.0,181576.0,2005,191133.0
795,49,Ayr Dr,Bella Vista,AR,72715,49 Ayr Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70719957_zpid/,http://www.zillow.com/homedetails/49-Ayr-Dr-Bella-Vista-AR-72715/70719957_zpid/#charts-and-data,http://www.zillow.com/homedetails/49-Ayr-Dr-Bella-Vista-AR-72715/70719957_zpid/,09/25/2012,3000,14375,http://www.zillow.com/homes/70719957_zpid/,1564,167999.0,146017.0,2000,157008.0
796,55,Ayr Dr,Bella Vista,AR,72715,55 Ayr Dr Bella Vista AR,2.5,,http://www.zillow.com/homes/comps/70728679_zpid/,http://www.zillow.com/homedetails/55-Ayr-Dr-Bella-Vista-AR-72715/70728679_zpid/#charts-and-data,http://www.zillow.com/homedetails/55-Ayr-Dr-Bella-Vista-AR-72715/70728679_zpid/,07/30/2004,125000,16117,http://www.zillow.com/homes/70728679_zpid/,1636,147985.0,133891.0,1984,140938.0
797,65,Ayr Dr,Bella Vista,AR,72715,65 Ayr Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70671303_zpid/,http://www.zillow.com/homedetails/65-Ayr-Dr-Bella-Vista-AR-72715/70671303_zpid/#charts-and-data,http://www.zillow.com/homedetails/65-Ayr-Dr-Bella-Vista-AR-72715/70671303_zpid/,10/07/2011,6000,14505,http://www.zillow.com/homes/70671303_zpid/,1587,153428.0,137355.0,1994,146122.0
798,67,Ayr Dr,Bella Vista,AR,72715,67 Ayr Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70708158_zpid/,http://www.zillow.com/homedetails/67-Ayr-Dr-Bella-Vista-AR-72715/70708158_zpid/#charts-and-data,http://www.zillow.com/homedetails/67-Ayr-Dr-Bella-Vista-AR-72715/70708158_zpid/,07/22/2014,133000,12197,http://www.zillow.com/homes/70708158_zpid/,1720,176047.0,159281.0,2009,167664.0
799,74,Ayr Dr,Bella Vista,AR,72715,74 Ayr Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70634825_zpid/,http://www.zillow.com/homedetails/74-Ayr-Dr-Bella-Vista-AR-72715/70634825_zpid/#charts-and-data,http://www.zillow.com/homedetails/74-Ayr-Dr-Bella-Vista-AR-72715/70634825_zpid/,05/17/2011,130000,13939,http://www.zillow.com/homes/70634825_zpid/,1679,170047.0,153853.0,1993,161950.0
800,77,Ayr Dr,Bella Vista,AR,72715,77 Ayr Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70665327_zpid/,http://www.zillow.com/homedetails/77-Ayr-Dr-Bella-Vista-AR-72715/70665327_zpid/#charts-and-data,http://www.zillow.com/homedetails/77-Ayr-Dr-Bella-Vista-AR-72715/70665327_zpid/,07/21/2015,134500,12196,http://www.zillow.com/homes/70665327_zpid/,1662,164236.0,144282.0,2001,153492.0
801,93,Ayr Dr,Bella Vista,AR,72715,93 Ayr Dr Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70652223_zpid/,http://www.zillow.com/homedetails/93-Ayr-Dr-Bella-Vista-AR-72715/70652223_zpid/#charts-and-data,http://www.zillow.com/homedetails/93-Ayr-Dr-Bella-Vista-AR-72715/70652223_zpid/,02/03/2011,133000,11326,http://www.zillow.com/homes/70652223_zpid/,1430,136391.0,120803.0,2003,129896.0
802,96,Ayr Dr,Bella Vista,AR,72715,96 Ayr Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70703107_zpid/,http://www.zillow.com/homedetails/96-Ayr-Dr-Bella-Vista-AR-72715/70703107_zpid/#charts-and-data,http://www.zillow.com/homedetails/96-Ayr-Dr-Bella-Vista-AR-72715/70703107_zpid/,,,13939,http://www.zillow.com/homes/70703107_zpid/,1232,117468.0,97707.0,,109783.0
803,102,Ayr Dr,Bella Vista,AR,72715,102 Ayr Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70665181_zpid/,http://www.zillow.com/homedetails/102-Ayr-Dr-Bella-Vista-AR-72715/70665181_zpid/#charts-and-data,http://www.zillow.com/homedetails/102-Ayr-Dr-Bella-Vista-AR-72715/70665181_zpid/,10/02/2002,120000,12197,http://www.zillow.com/homes/70665181_zpid/,1818,168581.0,146103.0,,160553.0
804,9,Ayton Ln,Bella Vista,AR,72714,9 Ayton Ln Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70631810_zpid/,http://www.zillow.com/homedetails/9-Ayton-Ln-Bella-Vista-AR-72714/70631810_zpid/#charts-and-data,http://www.zillow.com/homedetails/9-Ayton-Ln-Bella-Vista-AR-72714/70631810_zpid/,05/11/2006,184000,11761,http://www.zillow.com/homes/70631810_zpid/,2055,199923.0,180883.0,2006,190403.0
805,16,Ayton Ln,Bella Vista,AR,72714,16 Ayton Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70671810_zpid/,http://www.zillow.com/homedetails/16-Ayton-Ln-Bella-Vista-AR-72714/70671810_zpid/#charts-and-data,http://www.zillow.com/homedetails/16-Ayton-Ln-Bella-Vista-AR-72714/70671810_zpid/,01/04/2011,152500,14375,http://www.zillow.com/homes/70671810_zpid/,1847,205363.0,180643.0,2008,190151.0
806,22,Ayton Ln,Bella Vista,AR,72714,22 Ayton Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70683294_zpid/,http://www.zillow.com/homedetails/22-Ayton-Ln-Bella-Vista-AR-72714/70683294_zpid/#charts-and-data,http://www.zillow.com/homedetails/22-Ayton-Ln-Bella-Vista-AR-72714/70683294_zpid/,03/24/2008,120000,14810,http://www.zillow.com/homes/70683294_zpid/,1208,127872.0,115694.0,2005,121783.0
807,1,Bacton Ln,Bella Vista,AR,72714,1 Bacton Ln Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70617316_zpid/,http://www.zillow.com/homedetails/1-Bacton-Ln-Bella-Vista-AR-72714/70617316_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Bacton-Ln-Bella-Vista-AR-72714/70617316_zpid/,02/02/2007,5000,15246,http://www.zillow.com/homes/70617316_zpid/,1805,199738.0,180716.0,2006,190227.0
808,2,Bacton Ln,Bella Vista,AR,72714,2 Bacton Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70714061_zpid/,http://www.zillow.com/homedetails/2-Bacton-Ln-Bella-Vista-AR-72714/70714061_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Bacton-Ln-Bella-Vista-AR-72714/70714061_zpid/,01/12/2006,172000,15246,http://www.zillow.com/homes/70714061_zpid/,1796,192578.0,172404.0,2006,183408.0
809,4,Bacton Ln,Bella Vista,AR,72714,4 Bacton Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70691753_zpid/,http://www.zillow.com/homedetails/4-Bacton-Ln-Bella-Vista-AR-72714/70691753_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Bacton-Ln-Bella-Vista-AR-72714/70691753_zpid/,04/15/2016,136900,14374,http://www.zillow.com/homes/70691753_zpid/,1476,148723.0,134559.0,2006,141641.0
810,5,Bacton Ln,Bella Vista,AR,72714,5 Bacton Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70634228_zpid/,http://www.zillow.com/homedetails/5-Bacton-Ln-Bella-Vista-AR-72714/70634228_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Bacton-Ln-Bella-Vista-AR-72714/70634228_zpid/,03/08/2006,160000,43124,http://www.zillow.com/homes/70634228_zpid/,1562,227394.0,177086.0,,201234.0
811,6,Bacton Ln,Bella Vista,AR,72714,6 Bacton Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70678358_zpid/,http://www.zillow.com/homedetails/6-Bacton-Ln-Bella-Vista-AR-72714/70678358_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Bacton-Ln-Bella-Vista-AR-72714/70678358_zpid/,09/06/2012,93000,12197,http://www.zillow.com/homes/70678358_zpid/,1967,162679.0,141785.0,1975,149247.0
812,7,Bacton Ln,Bella Vista,AR,72714,7 Bacton Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70648071_zpid/,http://www.zillow.com/homedetails/7-Bacton-Ln-Bella-Vista-AR-72714/70648071_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Bacton-Ln-Bella-Vista-AR-72714/70648071_zpid/,09/28/2011,30000,30056,http://www.zillow.com/homes/70648071_zpid/,2344,298397.0,233201.0,1987,250754.0
813,9,Bacton Ln,Bella Vista,AR,72714,9 Bacton Ln Bella Vista AR,3.5,3,http://www.zillow.com/homes/comps/70623747_zpid/,http://www.zillow.com/homedetails/9-Bacton-Ln-Bella-Vista-AR-72714/70623747_zpid/#charts-and-data,http://www.zillow.com/homedetails/9-Bacton-Ln-Bella-Vista-AR-72714/70623747_zpid/,08/23/2010,220000,41818,http://www.zillow.com/homes/70623747_zpid/,2964,342849.0,293871.0,1977,326523.0
814,10,Bacton Ln,Bella Vista,AR,72714,10 Bacton Ln Bella Vista AR,3.5,,http://www.zillow.com/homes/comps/70657464_zpid/,http://www.zillow.com/homedetails/10-Bacton-Ln-Bella-Vista-AR-72714/70657464_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Bacton-Ln-Bella-Vista-AR-72714/70657464_zpid/,07/09/1993,143000,47480,http://www.zillow.com/homes/70657464_zpid/,2327,336729.0,243727.0,,320694.0
815,2,Bain Ln,Bella Vista,AR,72714,2 Bain Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70660616_zpid/,http://www.zillow.com/homedetails/2-Bain-Ln-Bella-Vista-AR-72714/70660616_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Bain-Ln-Bella-Vista-AR-72714/70660616_zpid/,09/23/2003,105000,14375,http://www.zillow.com/homes/70660616_zpid/,1498,148253.0,134133.0,1994,141193.0
816,4,Bain Ln,Bella Vista,AR,72714,4 Bain Ln Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70710145_zpid/,http://www.zillow.com/homedetails/4-Bain-Ln-Bella-Vista-AR-72714/70710145_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Bain-Ln-Bella-Vista-AR-72714/70710145_zpid/,08/14/2000,130000,14375,http://www.zillow.com/homes/70710145_zpid/,1617,174596.0,157968.0,2000,166282.0
817,3,Baker Dr,Bella Vista,AR,72715,3 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
818,4,Baker Dr,Bella Vista,AR,72715,4 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
819,13,Baker Dr,Bella Vista,AR,72715,13 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
820,14,Baker Dr,Bella Vista,AR,72715,14 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
821,15,Baker Dr,Bella Vista,AR,72715,15 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
822,16,Baker Dr,Bella Vista,AR,72715,16 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
823,20,Baker Dr,Bella Vista,AR,72715,20 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
824,21,Baker Dr,Bella Vista,AR,72715,21 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
825,23,Baker Dr,Bella Vista,AR,72715,23 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
826,28,Baker Dr,Bella Vista,AR,72715,28 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
827,30,Baker Dr,Bella Vista,AR,72715,30 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
828,31,Baker Dr,Bella Vista,AR,72715,31 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
829,32,Baker Dr,Bella Vista,AR,72715,32 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
830,36,Baker Dr,Bella Vista,AR,72715,36 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
831,40,Baker Dr,Bella Vista,AR,72715,40 Baker Dr Bella Vista AR,,,,,,,,,,,,,,
832,2,Balderton Ln,Bella Vista,AR,72714,2 Balderton Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70704853_zpid/,http://www.zillow.com/homedetails/2-Balderton-Ln-Bella-Vista-AR-72714/70704853_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Balderton-Ln-Bella-Vista-AR-72714/70704853_zpid/,02/28/2011,86000,12197,http://www.zillow.com/homes/70704853_zpid/,1657,140854.0,126098.0,1981,134147.0
833,4,Balderton Cir,Bella Vista,AR,72714,4 Balderton Cir Bella Vista AR,,2,http://www.zillow.com/homes/comps/70734213_zpid/,http://www.zillow.com/homedetails/4-Balderton-Cir-Bella-Vista-AR-72714/70734213_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Balderton-Cir-Bella-Vista-AR-72714/70734213_zpid/,04/12/2010,68000,12632,http://www.zillow.com/homes/70734213_zpid/,900,,,1976,
834,7,Balderton Ln,Bella Vista,AR,72714,7 Balderton Ln Bella Vista AR,1.5,,http://www.zillow.com/homes/comps/70610849_zpid/,http://www.zillow.com/homedetails/7-Balderton-Ln-Bella-Vista-AR-72714/70610849_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Balderton-Ln-Bella-Vista-AR-72714/70610849_zpid/,,,24394,http://www.zillow.com/homes/70610849_zpid/,1576,127673.0,113081.0,,121593.0
835,8,Balderton Ln,Bella Vista,AR,72714,8 Balderton Ln Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70622933_zpid/,http://www.zillow.com/homedetails/8-Balderton-Ln-Bella-Vista-AR-72714/70622933_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Balderton-Ln-Bella-Vista-AR-72714/70622933_zpid/,01/15/2014,65000,13068,http://www.zillow.com/homes/70622933_zpid/,1024,85078.0,76165.0,1984,81027.0
836,10,Balderton Ln,Bella Vista,AR,72714,10 Balderton Ln Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70700430_zpid/,http://www.zillow.com/homedetails/10-Balderton-Ln-Bella-Vista-AR-72714/70700430_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Balderton-Ln-Bella-Vista-AR-72714/70700430_zpid/,11/25/2015,112500,54450,http://www.zillow.com/homes/70700430_zpid/,1232,114918.0,101785.0,1974,109446.0
837,1,Balsham Ln,Bella Vista,AR,72714,1 Balsham Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70623674_zpid/,http://www.zillow.com/homedetails/1-Balsham-Ln-Bella-Vista-AR-72714/70623674_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Balsham-Ln-Bella-Vista-AR-72714/70623674_zpid/,10/03/2014,157500,30492,http://www.zillow.com/homes/70623674_zpid/,1983,188298.0,170364.0,1999,179331.0
838,3,Balsham Ln,Bella Vista,AR,72714,3 Balsham Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70719614_zpid/,http://www.zillow.com/homedetails/3-Balsham-Ln-Bella-Vista-AR-72714/70719614_zpid/#charts-and-data,http://www.zillow.com/homedetails/3-Balsham-Ln-Bella-Vista-AR-72714/70719614_zpid/,09/04/2012,138000,14375,http://www.zillow.com/homes/70719614_zpid/,1784,166829.0,141408.0,1993,158885.0
839,4,Balsham Ln,Bella Vista,AR,72714,4 Balsham Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70701642_zpid/,http://www.zillow.com/homedetails/4-Balsham-Ln-Bella-Vista-AR-72714/70701642_zpid/#charts-and-data,http://www.zillow.com/homedetails/4-Balsham-Ln-Bella-Vista-AR-72714/70701642_zpid/,05/11/2009,133000,10890,http://www.zillow.com/homes/70701642_zpid/,1686,170411.0,154181.0,2007,162296.0
840,6,Balsham Ln,Bella Vista,AR,72714,6 Balsham Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70705438_zpid/,http://www.zillow.com/homedetails/6-Balsham-Ln-Bella-Vista-AR-72714/70705438_zpid/#charts-and-data,http://www.zillow.com/homedetails/6-Balsham-Ln-Bella-Vista-AR-72714/70705438_zpid/,03/06/2008,130000,12197,http://www.zillow.com/homes/70705438_zpid/,1446,145474.0,131620.0,2005,138547.0
841,7,Balsham Ln,Bella Vista,AR,72714,7 Balsham Ln Bella Vista AR,3.0,,http://www.zillow.com/homes/comps/70694032_zpid/,http://www.zillow.com/homedetails/7-Balsham-Ln-Bella-Vista-AR-72714/70694032_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Balsham-Ln-Bella-Vista-AR-72714/70694032_zpid/,01/11/2013,278000,15246,http://www.zillow.com/homes/70694032_zpid/,3388,333156.0,282868.0,2005,314298.0
842,10,Balsham Ln,Bella Vista,AR,72714,10 Balsham Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70717740_zpid/,http://www.zillow.com/homedetails/10-Balsham-Ln-Bella-Vista-AR-72714/70717740_zpid/#charts-and-data,http://www.zillow.com/homedetails/10-Balsham-Ln-Bella-Vista-AR-72714/70717740_zpid/,10/01/2008,170000,13939,http://www.zillow.com/homes/70717740_zpid/,2179,193978.0,173657.0,2002,184741.0
843,16,Balsham Ln,Bella Vista,AR,72714,16 Balsham Ln Bella Vista AR,,,,,,,,,,,,,,
844,1,Baltasound Ln,Bella Vista,AR,72715,1 Baltasound Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70633246_zpid/,http://www.zillow.com/homedetails/1-Baltasound-Ln-Bella-Vista-AR-72715/70633246_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Baltasound-Ln-Bella-Vista-AR-72715/70633246_zpid/,01/05/2010,132000,14375,http://www.zillow.com/homes/70633246_zpid/,1864,177988.0,161036.0,1993,169512.0
845,2,Baltasound Ln,Bella Vista,AR,72715,2 Baltasound Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70663888_zpid/,http://www.zillow.com/homedetails/2-Baltasound-Ln-Bella-Vista-AR-72715/70663888_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Baltasound-Ln-Bella-Vista-AR-72715/70663888_zpid/,11/29/2016,200000,12632,http://www.zillow.com/homes/70663888_zpid/,1890,215547.0,193179.0,2001,203346.0
846,5,Baltasound Ln,Bella Vista,AR,72715,5 Baltasound Ln Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70712388_zpid/,http://www.zillow.com/homedetails/5-Baltasound-Ln-Bella-Vista-AR-72715/70712388_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Baltasound-Ln-Bella-Vista-AR-72715/70712388_zpid/,08/09/2011,93000,15681,http://www.zillow.com/homes/70712388_zpid/,1416,125414.0,109887.0,1984,119442.0
847,7,Baltasound Ln,Bella Vista,AR,72715,7 Baltasound Ln Bella Vista AR,,2,http://www.zillow.com/homes/comps/70611244_zpid/,http://www.zillow.com/homedetails/7-Baltasound-Ln-Bella-Vista-AR-72715/70611244_zpid/#charts-and-data,http://www.zillow.com/homedetails/7-Baltasound-Ln-Bella-Vista-AR-72715/70611244_zpid/,12/21/2011,135000,18295,http://www.zillow.com/homes/70611244_zpid/,1549,147215.0,133195.0,1996,140205.0
848,8,Baltasound Ln,Bella Vista,AR,72715,8 Baltasound Ln Bella Vista AR,3.0,3,http://www.zillow.com/homes/comps/70624884_zpid/,http://www.zillow.com/homedetails/8-Baltasound-Ln-Bella-Vista-AR-72715/70624884_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Baltasound-Ln-Bella-Vista-AR-72715/70624884_zpid/,12/31/2013,157500,21562,http://www.zillow.com/homes/70624884_zpid/,3184,262044.0,205386.0,1983,236076.0
849,1,Baltes Dr,Bella Vista,AR,72714,1 Baltes Dr Bella Vista AR,,,,,,,,,,,,,,
850,15,Baltes Dr,Bella Vista,AR,72714,15 Baltes Dr Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70627913_zpid/,http://www.zillow.com/homedetails/15-Baltes-Dr-Bella-Vista-AR-72714/70627913_zpid/#charts-and-data,http://www.zillow.com/homedetails/15-Baltes-Dr-Bella-Vista-AR-72714/70627913_zpid/,04/02/2007,85000,12197,http://www.zillow.com/homes/70627913_zpid/,1616,142941.0,126605.0,1995,136134.0
851,1,Bampton Ln,Bella Vista,AR,72714,1 Bampton Ln Bella Vista AR,2.0,2,http://www.zillow.com/homes/comps/70728594_zpid/,http://www.zillow.com/homedetails/1-Bampton-Ln-Bella-Vista-AR-72714/70728594_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Bampton-Ln-Bella-Vista-AR-72714/70728594_zpid/,02/12/2013,121000,12196,http://www.zillow.com/homes/70728594_zpid/,1752,143834.0,125189.0,1984,133180.0
852,2,Bampton Ln,Bella Vista,AR,72714,2 Bampton Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70677050_zpid/,http://www.zillow.com/homedetails/2-Bampton-Ln-Bella-Vista-AR-72714/70677050_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Bampton-Ln-Bella-Vista-AR-72714/70677050_zpid/,07/23/2014,149900,15681,http://www.zillow.com/homes/70677050_zpid/,2144,191748.0,173486.0,1994,182617.0
853,1,Banbury Ln,Bella Vista,AR,72714,1 Banbury Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70679402_zpid/,http://www.zillow.com/homedetails/1-Banbury-Ln-Bella-Vista-AR-72714/70679402_zpid/#charts-and-data,http://www.zillow.com/homedetails/1-Banbury-Ln-Bella-Vista-AR-72714/70679402_zpid/,02/28/2012,94000,14374,http://www.zillow.com/homes/70679402_zpid/,1530,141615.0,125430.0,1986,134871.0
854,2,Banbury Ln,Bella Vista,AR,72714,2 Banbury Ln Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70728029_zpid/,http://www.zillow.com/homedetails/2-Banbury-Ln-Bella-Vista-AR-72714/70728029_zpid/#charts-and-data,http://www.zillow.com/homedetails/2-Banbury-Ln-Bella-Vista-AR-72714/70728029_zpid/,02/28/2005,131000,14810,http://www.zillow.com/homes/70728029_zpid/,1578,143410.0,128386.0,,136581.0
855,5,Banbury Ln,Bella Vista,AR,72714,5 Banbury Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70660604_zpid/,http://www.zillow.com/homedetails/5-Banbury-Ln-Bella-Vista-AR-72714/70660604_zpid/#charts-and-data,http://www.zillow.com/homedetails/5-Banbury-Ln-Bella-Vista-AR-72714/70660604_zpid/,03/06/2013,140000,13068,http://www.zillow.com/homes/70660604_zpid/,2110,188776.0,170798.0,1995,179787.0
856,6,Banbury Ln,Bella Vista,AR,72714,6 Banbury Ln Bella Vista AR,,,,,,,,,,,,,,
857,8,Banbury Ln,Bella Vista,AR,72714,8 Banbury Ln Bella Vista AR,2.0,3,http://www.zillow.com/homes/comps/70703448_zpid/,http://www.zillow.com/homedetails/8-Banbury-Ln-Bella-Vista-AR-72714/70703448_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Banbury-Ln-Bella-Vista-AR-72714/70703448_zpid/,06/03/2014,135000,27007,http://www.zillow.com/homes/70703448_zpid/,1901,176913.0,160065.0,1989,168489.0
858,8,Banbury Cir,Bella Vista,AR,72714,8 Banbury Cir Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70652889_zpid/,http://www.zillow.com/homedetails/8-Banbury-Cir-Bella-Vista-AR-72714/70652889_zpid/#charts-and-data,http://www.zillow.com/homedetails/8-Banbury-Cir-Bella-Vista-AR-72714/70652889_zpid/,,,16117,http://www.zillow.com/homes/70652889_zpid/,1854,172049.0,154025.0,,163856.0
859,9,Banbury Cir,Bella Vista,AR,72714,9 Banbury Cir Bella Vista AR,2.0,,http://www.zillow.com/homes/comps/70686760_zpid/,http://www.zillow.com/homedetails/9-Banbury-Cir-Bella-Vista-AR-72714/70686760_zpid/#charts-and-data,http://www.zillow.com/homedetails/9-Banbury-Cir-Bella-Vista-AR-72714/70686760_zpid/,07/02/2015,112500,13939,http://www.zillow.com/homes/70686760_zpid/,1707,171838.0,155472.0,2006,163655.0
